username,twhandle,postdate,content,responding,reply,retweet,like,hashtags
Mimarlık Okulu,@MimarlikOkulu,2021-08-02T17:28:35.000Z,"https://mimarlikokulu.blogspot.com/2014/02/mimarlik-okulunu-mini-mimarlar-basarsa.html…
#minimimarlar #mimaritasarım #mimaritasarim #oyun #deümimarlık #deumimarlik #mimarlikokulu #blogspot #blogger",,,,,"[""['minimimarlar', 'mimaritasarım', 'mimaritasarim', 'oyun', 'deümimarlık', 'deumimarlik', 'mimarlikokulu', 'blogspot', 'blogger']""]"
"kaptan,marsda inicem",@fsh77,2021-08-02T15:53:07.000Z,"#Kodlama #ders lerinde bugün biraz nostalji yaparak iki boyutlu #uzay savaşı temalı #oyun u yaparken bir çok kavramı öğrenmiş oluyoruz
#Dersler uzaktan etkileşimli olarak veya grup olarak verilebilir,kodlama öğrenme fırsatı 
https://scratch.mit.edu/proj",,,,,"[""['Kodlama', 'ders', 'uzay', 'oyun', 'Dersler']""]"
Frekans TV,@dipfrekans,2021-08-02T15:48:11.000Z,"Fiyatına Göre Efsane Oyuncu Kulaklığı! 350 TL'ye Logitech G332
Video: https://youtu.be/8t-rxa1VViY

.
#kulaklık #logitech #fiyatperformans #oyun #oyuncukulaklığı",,,,,"[""['kulaklık', 'logitech', 'fiyatperformans', 'oyun', 'oyuncukulaklığı']""]"
Nebula Ajans,@NebulaAjans,2021-08-02T15:22:47.000Z,"Steam’den GTA oyunları için büyük indirim! İşte fiyatlar
Haber linki bio’da: 
@nebulaajans
 
.
.
.
.
#gta #gta5 #gtasanandreas #grandtheftauto #steam #oyun #game #gamer #gamerlife #games #shiftdeletenet @nebulasoftagency",,,,,"[""['gta', 'gta5', 'gtasanandreas', 'grandtheftauto', 'steam', 'oyun', 'game', 'gamer', 'gamerlife', 'games', 'shiftdeletenet']""]"
NuhunAnkaraMakarnasi,@nuhunankara,2021-08-02T15:00:02.000Z,"Şanslı isimleri tebrik ediyor, tüm katılımcılarımıza teşekkür ediyoruz. Şanslı isimlerin iletişim bilgilerini (ad, soyad, telefon, adres) bekliyoruz. 

#AnkaraMakarna #makarna #oyun #hediye #kampanya",,5,2,24,"[""['AnkaraMakarna', 'makarna', 'oyun', 'hediye', 'kampanya']""]"
Seval,@GazeteciSeval,2021-08-02T10:38:48.000Z,"Mobil Oyunlara 44,7 Milyar Dolar Harcandı

#Kahramanmaraş #habermerkezi46 #haber #ağustos #pazartesi #dolar #mobil #oyun","Mobil Oyunlara 44,7 Milyar Dolar Harcandı
Küresel uygulama harcamaları 2021 yılının ilk yarısında yüzde 24 artarak 65 milyar dolara yaklaşırken, sadece mobil oyunlara 44,7 milyar dolar harcama yapıldığı belirlendi.
habermerkezi46.com",,1,3,"[""['Kahramanmaraş', 'habermerkezi46', 'haber', 'ağustos', 'pazartesi', 'dolar', 'mobil', 'oyun']""]"
RitimUS,@RitimUSapp,2021-08-02T10:19:22.000Z,"RitimUS’u ücretsiz indir ve günlük egzersizlere ücretsiz başla. 

Çocuğunuzun gelişimini anlaşılır grafikler ile izleyin.  #Oyun #ZekaGelişimi",,,,2,"[""['Oyun', 'ZekaGelişimi']""]"
mertcan üstün,@mertcanustun99,2021-08-02T10:14:57.000Z,"#slitherio #game #gamer #oyun #youtube #türkiye #youtubetürkiye 
MAUSE KAYBOLDU İNTERNET OYUNLARI SLİTHER İO #2 https://youtu.be/7sky3bisJd8 
@YouTube
 aracılığıyla","MAUSE KAYBOLDU İNTERNET OYUNLARI SLİTHER İO #2
Kanalımızın yeni serisi internet oyunları oynuyoruz. Bu bölümde eskilerin güzel oyunu olan slither io oyunu oynadıkSosyal Medya Hesaplarım,Instagram ► https...
youtube.com",,,1,"[""['slitherio', 'game', 'gamer', 'oyun', 'youtube', 'türkiye', 'youtubetürkiye', '2']""]"
mertcan üstün,@mertcanustun99,2021-08-02T10:05:30.000Z,"#warhammerunderworlds #strateji #game #gamer #oyun #youtube #türkiye #youtubetürkiye
İLGİNÇ KART OYUNU WARHAMMER UNDERWORLDS #1 https://youtu.be/7xmBr8gwxXE 
@YouTube
 aracılığıyla","İLGİNÇ KART OYUNU WARHAMMER UNDERWORLDS #1
Nihai PvP zar ve kart strateji savaş oyununda savaşçılarınızı Glory'ye yönlendirin. Warhammer Underworlds: Online, Age of Sigmar krallıklarında zafer için so...
youtube.com",,,,"[""['warhammerunderworlds', 'strateji', 'game', 'gamer', 'oyun', 'youtube', 'türkiye', 'youtubetürkiye', '1']""]"
Toysmar Oyun Grupları,@toysmar,2021-08-02T10:00:08.000Z,"120 cm Korumalı Yaylı Çocuk Trambolin 48″

https://toysmar.com/urun/mini-cocuk-trambolin-120-cm-korumali…

#toysmar #çocuk #oyun #eğlence #oyunalanı #oyungrubu #softplay #proje #trambolin #tophavuzu #children #game
#entertainment #playground #gamegroup #kafe #cafe #trampoline #trampolines",,,,,"[""['toysmar', 'çocuk', 'oyun', 'eğlence', 'oyunalanı', 'oyungrubu', 'softplay', 'proje', 'trambolin', 'tophavuzu', 'children', 'game', 'entertainment', 'playground', 'gamegroup', 'kafe', 'cafe', 'trampoline', 'trampolines']""]"
